instance_id,model,seed,side,step,initial_parameter_hash,parameter_name,shape,gradient_present,gradient_finite,gradient_norm_l2,gradient_hash,update_l2,update_rel_l2,updated,before_hash,after_hash
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.1.bn1.bias,[256],True,True,0.08877429366111755,cb3729605a446c2ffc3cc86b9f564b2630007c6a441f1761bb9a912136f445f6,8.877429555536814e-05,88774295.55536814,True,ce74e25e4735d327c00aaf248b5556d2957f665031a6e29bb35f0b1ed012b2dd,0fb08b199ecc98bd9b905b41eb9379e6e07238288967b1cddaf31cb4d51ed08c
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.1.bn1.weight,[256],True,True,0.10399221628904343,96bc1599c0470cff944b723cea91fc54e0e868fe031734476621acae058f4517,0.00010396972325947978,6.498107703717486e-06,True,81f669606667167a1387537e727de943994fb169fa0fea42a2b1f09c552f7d57,168327846111c503551d46e02627e6667440f266c9646459425baee5edc5448d
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.1.bn2.bias,[256],True,True,0.05448177829384804,2a14b8297badf7434fc25e9ca17acd419cfc54b57a2e8412bfcae5bf3c2b276e,5.448178413626265e-05,54481784.136262655,True,ce74e25e4735d327c00aaf248b5556d2957f665031a6e29bb35f0b1ed012b2dd,c6e30b74015f768d77623bc0c38ea78932de9ae3dab7192b78692f4b98209b76
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.1.bn2.weight,[256],True,True,0.08111362904310226,312150e5d1a16f85ff3b3b51caa4619ef0063add4a212ae9eec9db4c50931635,8.108685626924788e-05,5.067928516827992e-06,True,81f669606667167a1387537e727de943994fb169fa0fea42a2b1f09c552f7d57,9f980e9df5bba225ffb1e6b20c3f0debd2744ef2b85df7507135be0678c81a3f
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.1.conv1.weight,"[256, 256, 3, 3]",True,True,4.010896682739258,db31cda8cfb151dc064c34c6791022ee830886da62e98e18cbd688510fc85694,0.004010922929615898,0.00017730219885260138,True,209cf01556c659cb2d948e6dbb7a8639ddea99d0e37b4f2764b0017ca3c9aa6d,be7068745d656247a402ee15d6dc0875f7f1b0e81c87f3b4b5f595ae8927d768
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.1.conv2.weight,"[256, 256, 3, 3]",True,True,3.3761632442474365,b5d54baacaeb601ae1d00368fa05f41e1ed26810b42b0c529bd0f8c2cdb8f949,0.003376194727183819,0.0001493724468750523,True,5205d8ae6d90a548b47c073936c045de9fd7aed1bb60ca8e6169569552031dd9,0575e26c1a0d4881ae7aeba287d37a2dcd647ed6a0db2d5a4cf2af846b0c3f4d
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer4.0.bn1.bias,[512],True,True,0.06693601608276367,93ebdd69575bfe510b652062d0a334c4c9a576ef675d04e27932bdec53e6c623,6.693602006145704e-05,66936020.06145704,True,73b59abb42cabc7c6219bf03e0f6a5bd2ed8500f430586948ffaff561dd5c1c6,fa8695576887a4002b82a175ac6e466f582e5544ca7f172e41c7e17e6729b2fa
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer4.0.bn1.weight,[512],True,True,0.07807910442352295,34048eb55a9887611636fa9b4f6d09f1b44639a5e87b1bf11dcc564aee90b666,7.80666814782657e-05,3.450092491125745e-06,True,a022e54e240c0e1c361342a1f34cbc76fa40b04b8b8d7a3efb6bf736c4d92b7c,d99c9daa9e35c9c039c8bb1715fa6a00c767b6a9d88677d0106d90967c7b746e
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer4.0.bn2.bias,[512],True,True,0.06426867842674255,3370b99fc2996236cc3d382fa597d0526f5edb6191175a0c7fe8a6c74d7531cf,6.42686847036818e-05,64268684.703681804,True,73b59abb42cabc7c6219bf03e0f6a5bd2ed8500f430586948ffaff561dd5c1c6,cb8b3cd4a0131676ffd3bf5358b088b2439585510dbacc3530378f4570071269
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer4.0.bn2.weight,[512],True,True,0.07167091965675354,2fcd18e8f6313845ef441705584c192f72e620ad9ccae5639481dd040be062d0,7.16323601763379e-05,3.1657329770678576e-06,True,a022e54e240c0e1c361342a1f34cbc76fa40b04b8b8d7a3efb6bf736c4d92b7c,17d7442f524d491fea1b4e3a7d4f49aa953ef9f231f58bd2a8af872729c7bb1b
