api_cost_usd,attempts,baseline_id,blind,bridge_clean_control_reason,bridge_clean_control_status,compile_status,completion_tokens,covered,effective_rounds,execution_status,expected_model_variant,failure_reason,fault_id,fault_layer,fault_triggered,final_patch,formal_table1_evidence,gradient_status,instance_id,instance_label,layer,low_hint,max_grad_norm_abs_diff,max_loss_abs_diff,max_param_update_rel_l2,model,model_binding_valid,model_id,model_name,model_variant,numerical_status,observed_model_variants,oracle,out_of_scope_edit_count,paired_adapter,paired_evidence_tier,paired_failure_reason,paired_replay_status,paired_steps,passed,patch_count,prompt_tokens,raw_report,real_llm,regression_passed,repair_at_1,repair_at_2,repair_at_4,repair_attempts,repair_round,restore_status,runner_case,runner_error,scope,strict_success,strict_success_paired,strict_success_paired_isolated,task_id,torch4ms_status,torch_status,total_tokens,update_status,validation_status,wall_time_sec,workload_fingerprint
,2,r_hier,True,,pass,,,,2,,mlp,,NU-03,,True,,True,,NU-03-B,B,numerical,False,0.0,3.725290298461914e-09,0.0,,True,M2,Image MLP,mlp,,mlp,boolean SDPA mask private probe,,,,,measured_torch4ms_core_replay,,True,1,,,True,True,,,,,,True,NU-03,,core_operator,True,True,,,ok,ok,,,verified_restored,33.997449,028d028b4eb59b6a7a4f8420909e9718071d0e7c8e3b3f7776d8c30490c0855e
,1,r_hier,True,,pass,,,,1,,cnn,,NU-04,,True,,True,,NU-04-A,A,numerical,False,0.0008540693670511246,0.06259789317846298,0.8121488255575794,,True,M1,CNN,cnn,,cnn,core mask fill value numeric probe,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,0,,,True,True,,,,,,True,NU-04,,core_operator,True,False,,,ok,ok,,,verified_restored,6.264463,3f22c2627ab6dd996bb04f59c2db240e90456fc5c0af331981008dd351287b63
,1,r_hier,True,,pass,,,,1,,transformer,,NU-04,,True,,True,,NU-04-B,B,numerical,False,0.0008540693670511246,0.06259789317846298,0.8121488255575794,,True,M3,Transformer Classifier,transformer,,transformer,core mask fill value numeric probe,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,0,,,True,True,,,,,,True,NU-04,,core_operator,True,False,,,ok,ok,,,verified_restored,8.235076,85673f2b4c5a286e8e9fb18741cb770f4d9906af2e392d73bd2cc8f360c8eba0
,1,r_hier,True,,pass,,,,1,,cnn,,NU-05,,True,,True,,NU-05-A,A,numerical,False,3.4924596548080444e-10,0.0,0.0,,True,M1,CNN,cnn,,cnn,SDPA scaling private probe,,,,,measured_torch4ms_core_replay,,True,1,,,True,True,,,,,,True,NU-05,,core_operator,True,True,,,ok,ok,,,verified_restored,20.848673,d5d3cf6c97cadd2c3f9aeca4e77f2baed2db69c60104fd01eb94d6789ec71398
,1,r_hier,True,,pass,,,,1,,causal_lm,,NU-05,,True,,True,,NU-05-B,B,numerical,False,1.1641532182693481e-10,0.0,0.0,,True,M4,Tiny Causal LM,causal_lm,,causal_lm,SDPA scaling private probe,,,,,measured_torch4ms_core_replay,,True,1,,,True,True,,,,,,True,NU-05,,core_operator,True,True,,,ok,ok,,,verified_restored,21.663903,5889acbfd67224de2447046f03ae70743138bc49c950ddf31bbd128cbe41add1
,1,r_hier,True,,pass,,,,1,,mlp,,NU-06,,True,,True,,NU-06-A,A,numerical,False,0.0001085139811038971,6.549712270498276e-05,0.1602926073648201,,True,M2,Image MLP,mlp,,mlp,core RoPE pairing numeric probe,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,0,,,True,True,,,,,,True,NU-06,,core_operator,True,False,,,ok,ok,,,verified_restored,5.575693,6d600c3aaffd2bcbac624b927a31f0c24467342a019461d73ce16012e3ab5a9b
,1,r_hier,True,,pass,,,,1,,transformer,,NU-06,,True,,True,,NU-06-B,B,numerical,False,0.0001085139811038971,6.549712270498276e-05,0.1602926073648201,,True,M3,Transformer Classifier,transformer,,transformer,core RoPE pairing numeric probe,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,0,,,True,True,,,,,,True,NU-06,,core_operator,True,False,,,ok,ok,,,verified_restored,11.131836,3c84b200ed804f56c56c5ed9262bc35f7e77d5f43b0879f566767be7030b70a8
,3,r_hier,True,,pass,,,,3,,mlp,,NU-07,,True,,True,,NU-07-A,A,numerical,False,2.3283064365386963e-10,3.725290298461914e-09,0.0,,True,M2,Image MLP,mlp,,mlp,GQA KV repeat private probe,,,,,measured_torch4ms_core_replay,,True,1,,,True,True,,,,,,True,NU-07,,core_operator,True,True,,,ok,ok,,,verified_restored,133.734547,4eef7d4f0aa0b2d5ba3aff74a0ed33913318e3a1f5a586b5503b5bce9e027a0f
,2,r_hier,True,,pass,,,,2,,causal_lm,,NU-07,,True,,True,,NU-07-B,B,numerical,False,0.0,0.0,0.0,,True,M4,Tiny Causal LM,causal_lm,,causal_lm,GQA KV repeat private probe,,,,,measured_torch4ms_core_replay,,True,2,,,True,True,,,,,,True,NU-07,,core_operator,True,True,,,ok,ok,,,verified_restored,87.759012,a0031927aabf3d6a1a3ac4daebc331e7a8a587d33e8bdad3d09d113c33f9a930
,1,r_hier,True,,pass,,,,1,,transformer,,GR-01,,True,,True,,GR-01-A,A,gradient_update,False,0.0,5.960464477539063e-08,0.0,,True,M3,Transformer Classifier,transformer,,transformer,candidate gradient/update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-01,,candidate,True,True,,,ok,ok,,,verified_restored,5.516873,b92bc81911b2df197b004ab916c1b5c2748feb80e5cfe391f2db3f0ea78ad9a0
,1,r_hier,True,,pass,,,,1,,causal_lm,,GR-01,,True,,True,,GR-01-B,B,gradient_update,False,5.960464477539063e-08,0.0,0.0,,True,M4,Tiny Causal LM,causal_lm,,causal_lm,candidate gradient/update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-01,,candidate,True,True,,,ok,ok,,,verified_restored,4.776675,8e065ee0c5d7a85dcc91b0de68dd5ea0009911c82f86c3fc818728f1ced5c27e
,1,r_hier,True,,pass,,,,1,,cnn,,GR-02,,True,,True,,GR-02-A,A,gradient_update,False,0.0,0.0,0.0,,True,M1,CNN,cnn,,cnn,candidate parameter-update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-02,,candidate,True,True,,,ok,ok,,,verified_restored,8.378509,364c19731eef1ded2e6887568e4990f92af37be58e9220effc8e00ce8550b8cd
,1,r_hier,True,,pass,,,,1,,mlp,,GR-02,,True,,True,,GR-02-B,B,gradient_update,False,0.0,2.384185791015625e-07,6.21486542361486e-08,,True,M2,Image MLP,mlp,,mlp,candidate parameter-update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-02,,candidate,True,True,,,ok,ok,,,verified_restored,6.815935,45539c21ea085f1106874a03341709c5088cefca184ee75ab463cb9a75243d9a
,1,r_hier,True,,pass,,,,1,,cnn,,GR-03,,True,,True,,GR-03-A,A,gradient_update,False,0.0,0.0,0.0,,True,M1,CNN,cnn,,cnn,candidate parameter-update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-03,,candidate,True,True,,,ok,ok,,,verified_restored,16.847922,92667136a8d2836239f2a7f29c3b9727743105e116f1b5dd0f8dd44fa25d61ff
,1,r_hier,True,,pass,,,,1,,transformer,,GR-03,,True,,True,,GR-03-B,B,gradient_update,False,0.0,1.1920928955078125e-07,1.4563312661973164e-08,,True,M3,Transformer Classifier,transformer,,transformer,candidate parameter-update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-03,,candidate,True,True,,,ok,ok,,,verified_restored,12.446749,5d3f8ac8cb24252d6e7acc586ce709e24c8f58394541ad87da519df56e2a1b56
,1,r_hier,True,,pass,,,,1,,cnn,,GR-04,,True,,True,,GR-04-A,A,gradient_update,False,0.0,0.0,1.125613262245603e-07,,True,M1,CNN,cnn,,cnn,candidate gradient/update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-04,,candidate,True,True,,,ok,ok,,,verified_restored,7.804553,be8bef9699ab474e5bb715186f17a09b8eec0044e1f0b2828e5a70bb646521d7
,1,r_hier,True,,pass,,,,1,,causal_lm,,GR-04,,True,,True,,GR-04-B,B,gradient_update,False,5.960464477539063e-08,0.0,0.0,,True,M4,Tiny Causal LM,causal_lm,,causal_lm,candidate gradient/update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-04,,candidate,True,True,,,ok,ok,,,verified_restored,15.27979,1a73d25ce72e100bfe39f04bc8104fe4622ec4aae1b89d00c8ff4d9a4f5412a5
,1,r_hier,True,,pass,,,,1,,mlp,,GR-05,,True,,True,,GR-05-A,A,gradient_update,False,0.0,0.0,0.0,,True,M2,Image MLP,mlp,,mlp,trainable gradient mapping private probe,,,,,measured_torch4ms_core_replay,,True,2,,,True,True,,,,,,True,,,core_autograd_optimizer,True,True,,,ok,ok,,,verified_restored,44.952074,fa9acf54ee9917ebf8a0ef0bc41a3c681ef7df24c807e2c32bd53776cafd7671
,2,r_hier,True,,pass,,,,2,,transformer,,GR-05,,True,,True,,GR-05-B,B,gradient_update,False,0.0,0.0,0.0,,True,M3,Transformer Classifier,transformer,,transformer,trainable gradient mapping private probe,,,,,measured_torch4ms_core_replay,,True,2,,,True,True,,,,,,True,,,core_autograd_optimizer,True,True,,,ok,ok,,,verified_restored,52.021914,f407c8e6380a59b8ba1a34799534db71df6994c37e0de13386168aa869d3e263
,1,r_hier,True,,pass,,,,1,,mlp,,GR-06,,True,,True,,GR-06-A,A,gradient_update,False,0.0,2.384185791015625e-07,0.8868525329895933,,True,M2,Image MLP,mlp,,mlp,candidate trainability and update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-06,,candidate,True,False,,,ok,ok,,,verified_restored,14.84118,a1419cf888a0d3dab254a69bd7b0ef06ca6f48375e6e0f4a4c96c6545d2d2af3
,1,r_hier,True,,pass,,,,1,,causal_lm,,GR-06,,True,,True,,GR-06-B,B,gradient_update,False,5.960464477539063e-08,1.1920928955078125e-07,0.8972127170359914,,True,M4,Tiny Causal LM,causal_lm,,causal_lm,candidate trainability and update probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-06,,candidate,True,False,,,ok,ok,,,verified_restored,14.009763,6add30118544d0e5699157b4aeaefe6b285ac390170ded88290369f9ec3c3237
,1,r_hier,True,,pass,,,,1,,transformer,,GR-07,,True,,True,,GR-07-A,A,gradient_update,False,,,,,True,M3,Transformer Classifier,transformer,,transformer,core trainable gradient order mapping probe,,,,"[WARNING] ME(639817:123987364591424,MainProcess):2026-08-31-17:26:11.373.482 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(639817:123987364591424,MainProcess):2026-08-31-17:26:11.373.712 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_id' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(639817:123987364591424,MainProcess):2026-08-31-17:26:11.373.774 [mindspore/context.py:1578] For 'context.set_context', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
{""actual_selected_count"": 2, ""error"": """", ""expected_selected_count"": 1, ""model_variant"": ""mlp"", ""ok"": false, ""parameter_width"": 2, ""selected_requires_grad"": [false, true]}
",torch4ms_core_candidate_failed,,True,1,,,True,True,,,,,,True,GR-07,,core_autograd_optimizer,True,False,,,failed,ok,,,verified_restored,30.195598,8c88a99be49ddbe025268fc888b48d68e8c11cd21dd8308481a65cbe3ba2a228
,1,r_hier,True,,pass,,,,1,,causal_lm,,GR-07,,True,,True,,GR-07-B,B,gradient_update,False,,,,,True,M4,Tiny Causal LM,causal_lm,,causal_lm,core trainable gradient order mapping probe,,,,"[WARNING] ME(640603:125629844514624,MainProcess):2026-08-31-17:26:28.641.358 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(640603:125629844514624,MainProcess):2026-08-31-17:26:28.641.567 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_id' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(640603:125629844514624,MainProcess):2026-08-31-17:26:28.641.630 [mindspore/context.py:1578] For 'context.set_context', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
{""actual_selected_count"": 2, ""error"": """", ""expected_selected_count"": 1, ""model_variant"": ""mlp"", ""ok"": false, ""parameter_width"": 2, ""selected_requires_grad"": [false, true]}
",torch4ms_core_candidate_failed,,True,1,,,True,True,,,,,,True,GR-07,,core_autograd_optimizer,True,False,,,failed,ok,,,verified_restored,41.518781,dcda75ca161a9e38a31d3e82d831b842c77e1a477ee5addbd9b6132ec0c7ae8c
,1,r_hier,True,,pass,,,,1,,cnn,,GR-08,,True,,True,,GR-08-A,A,gradient_update,False,0.0,0.0,0.0,,True,M1,CNN,cnn,,cnn,candidate optimizer param-group coverage probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-08,,candidate,True,True,,,ok,ok,,,verified_restored,7.35004,44c401e8a96c48d3159a82384a8bf6f0bb95ba6b35364a268169169102703461
,1,r_hier,True,,pass,,,,1,,mlp,,GR-08,,True,,True,,GR-08-B,B,gradient_update,False,0.0,2.384185791015625e-07,6.21486542361486e-08,,True,M2,Image MLP,mlp,,mlp,candidate optimizer param-group coverage probe,,torch4ms_gradient_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,True,1,,,True,True,,,,,,True,GR-08,,candidate,True,True,,,ok,ok,,,verified_restored,9.712569,8a08613bb0a42da83317e52343daaba2dbc3b84cfd1aafc2dd2f2be5d26d64ed
,,r_direct,,,pass,,,,,,cnn,,EX-01,,True,,True,,EX-01-A,,,,0.0,5.960464477539063e-08,0.0,,True,,,,,cnn,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,9.814682,
,,r_direct,,,pass,,,,,,mlp,,EX-01,,True,,True,,EX-01-B,,,,,,,,True,,,,,mlp,,,,torch4ms_bridge_training,AttributeError: 'Tensor' object has no attribute 'value',torch4ms_bridge_candidate_failed,0,,1,,,,,,,,,,,,,,True,False,,,failed,ok,,,,4.1585,
,,r_direct,,,pass,,,,,,cnn,,EX-02,,True,,True,,EX-02-A,,,,1.862645149230957e-09,1.1641532182693481e-10,0.0,,True,,,,,cnn,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,5.468572,
,,r_direct,,,pass,,,,,,transformer,,EX-02,,True,,True,,EX-02-B,,,,1.862645149230957e-09,1.1641532182693481e-10,0.0,,True,,,,,transformer,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,4.439651,
,,r_direct,,,pass,,,,,,cnn,,EX-03,,True,,True,,EX-03-A,,,,0.0,9.313225746154785e-10,0.0,,True,,,,,cnn,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,6.078738,
,,r_direct,,,pass,,,,,,causal_lm,,EX-03,,True,,True,,EX-03-B,,,,0.0,9.313225746154785e-10,0.0,,True,,,,,causal_lm,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,5.699496,
,,r_direct,,,pass,,,,,,mlp,,EX-04,,True,,True,,EX-04-A,,,,0.0,5.960464477539063e-08,1.1916382483698346e-07,,True,,,,,mlp,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,3.981666,
,,r_direct,,,pass,,,,,,transformer,,EX-04,,True,,True,,EX-04-B,,,,0.0,5.960464477539063e-08,1.1916382483698346e-07,,True,,,,,transformer,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,4.489908,
,,r_direct,,,pass,,,,,,mlp,,EX-05,,True,,True,,EX-05-A,,,,,,,,True,,,,,mlp,,,,torch4ms_bridge_training,KeyError: 0,torch4ms_bridge_candidate_failed,0,,1,,,,,,,,,,,,,,True,False,,,failed,ok,,,,13.793521,
,,r_direct,,,pass,,,,,,causal_lm,,EX-05,,True,,True,,EX-05-B,,,,0.0,0.0,0.0,,True,,,,,causal_lm,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,8.032953,
,,r_direct,,,pass,pass,4148,True,,pass,transformer,,EX-06,execution,True,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/candidates/EX-06-A__transformer_classifier__execution__EX-06__r_direct.py,True,pass,EX-06-A,,,,0.0,0.0,0.0,transformer_classifier,True,,,,pass,transformer,,0,,,,measured_torch4ms_core_replay,,,1,71488,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/raw/EX-06-A__transformer_classifier__execution__EX-06__r_direct.json,,,True,True,True,1,1,,,,,True,True,,EX-06-A__transformer_classifier__execution__EX-06__r_direct,ok,ok,75636,pass,,53.876259,
,,r_direct,,,pass,pass,1535,True,,pass,causal_lm,,EX-06,execution,True,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/candidates/EX-06-B__tiny_causal_lm__execution__EX-06__r_direct.py,True,pass,EX-06-B,,,,0.0,0.0,0.0,tiny_causal_lm,True,,,,pass,causal_lm,,0,,,,measured_torch4ms_core_replay,,,1,71491,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/raw/EX-06-B__tiny_causal_lm__execution__EX-06__r_direct.json,,,True,True,True,1,1,,,,,True,True,,EX-06-B__tiny_causal_lm__execution__EX-06__r_direct,ok,ok,73026,pass,,29.213264,
,,r_direct,,,pass,pass,4354,True,,pass,cnn,,EX-07,execution,True,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/candidates/EX-07-A__cnn__execution__EX-07__r_direct.py,True,pass,EX-07-A,,,,0.0,5.960464477539063e-08,0.0,cnn,True,,,,pass,cnn,,0,,,,measured_torch4ms_core_replay,,,2,84804,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/raw/EX-07-A__cnn__execution__EX-07__r_direct.json,,,False,True,True,2,2,,,,,True,True,,EX-07-A__cnn__execution__EX-07__r_direct,ok,ok,89158,pass,,56.5123,
,,r_direct,,,pass,pass,6115,True,,fail,mlp,strict_verifier_failed,EX-07,execution,True,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/candidates/EX-07-B__image_mlp__execution__EX-07__r_direct.py,True,pass,EX-07-B,,,,,,,image_mlp,True,,,,pass,mlp,,0,,,"[UInt8]; input[UInt16 Int32 Int64 Int64], output[UInt16]; input[UInt32 Int32 Int64 Int64], output[UInt32]; input[UInt64 Int32 Int64 Int64], output[UInt64]; input[Int8 Int32 Int64 Int64], output[Int8]; input[Int16 Int32 Int64 Int64], output[Int16]; input[Int32 Int32 Int64 Int64], output[Int32]; input[Int64 Int32 Int64 Int64], output[Int64]; input[Float16 Int32 Int64 Int64], output[Float16]; input[Float32 Int32 Int64 Int64], output[Float32]; input[Float64 Int32 Int64 Int64], output[Float64]; input[Bool Int32 Int64 Int64], output[Bool]; input[Complex64 Int32 Int64 Int64], output[Complex64]; input[Complex128 Int32 Int64 Int64], output[Complex128]; , but get input[BFloat16 Int64 Int64 Int64 ] and output[BFloat16 ]
node: @pynative_kernel_graph4000000000:CNode_1{[0]: ValueNode<Primitive> PrimFunc_Gather, [1]: @pynative_kernel_graph4000000000:param_Parameter_2, [2]: @pynative_kernel_graph4000000000:param_Parameter_3, [3]: ValueNode<Int64Imm> 0, [4]: ValueNode<Int64Imm> 0}

----------------------------------------------------
- C++ Call Stack: (For framework developers)
----------------------------------------------------
mindspore/ccsrc/plugin/cpu/cpu_device_context.cc:432 SetOperatorInfo
",torch4ms_core_candidate_failed,,,4,169368,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/raw/EX-07-B__image_mlp__execution__EX-07__r_direct.json,,,False,False,False,4,,,,,,False,False,,EX-07-B__image_mlp__execution__EX-07__r_direct,failed,ok,175483,pass,,83.263824,
,,r_direct,,,pass,pass,854,True,,pass,cnn,,EX-08,execution,True,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/candidates/EX-08-A__cnn__execution__EX-08__r_direct.py,True,pass,EX-08-A,,,,3.4924596548080444e-10,0.0,0.0,cnn,True,,,,pass,cnn,,0,,,,measured_torch4ms_core_replay,,,1,42265,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/raw/EX-08-A__cnn__execution__EX-08__r_direct.json,,,True,True,True,1,1,,,,,True,True,,EX-08-A__cnn__execution__EX-08__r_direct,ok,ok,43119,pass,,34.908783,
,,r_direct,,,pass,pass,3854,True,,pass,transformer,,EX-08,execution,True,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/candidates/EX-08-B__transformer_classifier__execution__EX-08__r_direct.py,True,pass,EX-08-B,,,,3.4924596548080444e-10,0.0,0.0,transformer_classifier,True,,,,pass,transformer,,0,,,,measured_torch4ms_core_replay,,,2,126104,/media/main/whj/projects/torch4ms/ascend-torch4ms-fixed50-3454be4/experiments/baselines/full_hier_fixed50/r_direct/raw/EX-08-B__transformer_classifier__execution__EX-08__r_direct.json,,,False,False,True,3,3,,,,,True,True,,EX-08-B__transformer_classifier__execution__EX-08__r_direct,ok,ok,129958,pass,,72.61964,
,,r_direct,,,pass,,,,,,cnn,,EX-09,,True,,True,,EX-09-A,,,,1.1641532182693481e-10,1.0913936421275139e-11,0.0,,True,,,,,cnn,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,9.432737,
,,r_direct,,,pass,,,,,,causal_lm,,EX-09,,True,,True,,EX-09-B,,,,1.1641532182693481e-10,1.0913936421275139e-11,0.0,,True,,,,,causal_lm,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,10.698417,
,,r_direct,,,pass,,,,,,mlp,strict_verifier_failed,EX-10,,True,,True,,EX-10-A,,,,,,,,True,,,,,mlp,,,,torch4ms_bridge_training,TypeError: 'TorchLikeTensor' object is not iterable,torch4ms_bridge_candidate_failed,0,,0,,,,,,,,,,,,,,False,False,,,failed,ok,,,,29.633124,
,,r_direct,,,pass,,,,,,transformer,,EX-10,,True,,True,,EX-10-B,,,,0.3640214204788208,4.977618455886841,0.3338930080448045,,True,,,,,transformer,,,torch4ms_operator_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,False,,,ok,ok,,,,46.463836,
,,r_direct,,,pass,,,,,,mlp,strict_verifier_failed,NU-01,,True,,True,,NU-01-A,,,,0.5510069876909256,0.248583123087883,0.9350879593883165,,True,,,,,mlp,,,torch4ms_model_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,0,,,,,,,,,,,,,,False,False,,,ok,ok,,,,22.834052,
,,r_direct,,,pass,,,,,,causal_lm,strict_verifier_failed,NU-01,,True,,True,,NU-01-B,,,,0.7128557860851288,0.5170567780733109,0.9557944107901845,,True,,,,,causal_lm,,,torch4ms_model_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,0,,,,,,,,,,,,,,False,False,,,ok,ok,,,,16.732437,
,,r_direct,,,pass,,,,,,transformer,,NU-02,,True,,True,,NU-02-A,,,,0.00012518803123384714,0.1735866591334343,1.0,,True,,,,,transformer,,,torch4ms_model_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,False,,,ok,ok,,,,5.005302,
,,r_direct,,,pass,,,,,,causal_lm,,NU-02,,True,,True,,NU-02-B,,,,1.964508555829525e-10,1.4901161193847656e-08,0.0,,True,,,,,causal_lm,,,torch4ms_model_training_bridge,torch4ms_bridge_training,,measured_torch4ms_bridge_replay,1,,1,,,,,,,,,,,,,,True,True,,,ok,ok,,,,9.78845,
