model,seed,step,torch_status,torch4ms_status,torch_loss,torch4ms_loss,loss_abs_diff,loss_rel_diff,torch_grad_norm,torch4ms_grad_norm,grad_norm_abs_diff,grad_norm_rel_diff,param_update_rel_l2,param_update_cosine
nlp,302,26,ok,ok,1.397676706314087,1.3976752758026123,1.430511474609375e-06,1.023492391442853e-06,0.3652278482913971,0.3652278184890747,2.9802322387695312e-08,8.159926064541914e-08,2.090225782174068e-06,1.0000001730364265
nlp,302,27,ok,ok,1.38512122631073,1.385119915008545,1.3113021850585938e-06,9.467057179906533e-07,0.3552230894565582,0.3552230894565582,0.0,0.0,1.9244094506990397e-06,1.0000000456603209
nlp,302,28,ok,ok,1.3909727334976196,1.390971302986145,1.430511474609375e-06,1.0284252452687082e-06,0.6187525391578674,0.6187525391578674,0.0,0.0,1.4742710370201074e-06,0.9999999407862161
nlp,302,29,ok,ok,1.3801190853118896,1.3801177740097046,1.3113021850585938e-06,9.501369838402429e-07,0.5004534721374512,0.500453531742096,5.960464477539063e-08,1.1910125714949959e-07,1.7130453554171034e-06,1.0000000700468168
nlp,302,30,ok,ok,1.3943876028060913,1.3943861722946167,1.430511474609375e-06,1.0259066214663609e-06,0.3620437681674957,0.3620437681674957,0.0,0.0,2.2602509173843254e-06,1.0000002022505559
nlp,302,31,ok,ok,1.3741897344589233,1.3741883039474487,1.430511474609375e-06,1.0409854176160238e-06,0.49923622608184814,0.49923622608184814,0.0,0.0,1.5510132842740151e-06,1.0000001569153834
nlp,302,32,ok,ok,1.3981341123580933,1.398132562637329,1.5497207641601562e-06,1.1084206804355821e-06,0.36557090282440186,0.36557096242904663,5.960464477539063e-08,1.6304534796567503e-07,2.377348871294639e-06,1.0000001754777101
nlp,302,33,ok,ok,1.383265495300293,1.3832640647888184,1.430511474609375e-06,1.0341553949473925e-06,0.3538876473903656,0.353887677192688,2.9802322387695312e-08,8.421407217145985e-08,2.2157931711023368e-06,1.000000134809709
nlp,302,34,ok,ok,1.3865147829055786,1.3865134716033936,1.3113021850585938e-06,9.457542041568649e-07,0.5035980343818665,0.5035980343818665,0.0,0.0,1.8662031919991176e-06,1.0000003017012393
nlp,302,35,ok,ok,1.3754174709320068,1.3754160404205322,1.430511474609375e-06,1.0400562046372986e-06,0.3493158221244812,0.3493158221244812,0.0,0.0,2.1069741380716136e-06,1.000000095333911
nlp,302,36,ok,ok,1.3949432373046875,1.394941806793213,1.430511474609375e-06,1.0254979818199717e-06,0.3624855577945709,0.3624855577945709,0.0,0.0,2.2829945182796105e-06,1.0000001611870384
nlp,302,37,ok,ok,1.3919522762298584,1.3919507265090942,1.5497207641601562e-06,1.1133433168826867e-06,0.3602074980735779,0.3602074980735779,0.0,0.0,2.1269374826500153e-06,1.000000269063384
nlp,302,38,ok,ok,1.390643835067749,1.3906424045562744,1.430511474609375e-06,1.0286684760945162e-06,0.3592524826526642,0.3592524826526642,0.0,0.0,2.3351689667791504e-06,1.000000074081881
nlp,302,39,ok,ok,1.3980662822723389,1.3980647325515747,1.5497207641601562e-06,1.1084744577641387e-06,0.6225728988647461,0.6225728988647461,0.0,0.0,1.4949974838155601e-06,0.9999998982783885
nlp,302,40,ok,ok,1.3803608417510986,1.380359411239624,1.430511474609375e-06,1.036331538349535e-06,0.5006256103515625,0.5006256103515625,0.0,0.0,1.6924752692579589e-06,1.0000002286771315
nlp,302,41,ok,ok,1.391220211982727,1.391218662261963,1.5497207641601562e-06,1.1139291614744001e-06,0.3596644699573517,0.3596644699573517,0.0,0.0,2.549061847297673e-06,1.0000000909967508
nlp,302,42,ok,ok,1.386387586593628,1.3863860368728638,1.5497207641601562e-06,1.1178120600227242e-06,0.007062447723001242,0.007062453776597977,6.05359673500061e-09,8.571520503340783e-07,0.00010009239282165628,0.999999803485676
nlp,302,43,ok,ok,1.3769807815551758,1.3769793510437012,1.430511474609375e-06,1.03887541044236e-06,0.6129929423332214,0.6129929423332214,0.0,0.0,1.2547223354534011e-06,1.0000001068750402
nlp,302,44,ok,ok,1.3971867561340332,1.3971853256225586,1.430511474609375e-06,1.0238512985676662e-06,0.3648708164691925,0.3648708760738373,5.960464477539063e-08,1.63358186920155e-07,2.1989666808654863e-06,1.0000001676969124
nlp,302,45,ok,ok,1.3841173648834229,1.3841159343719482,1.430511474609375e-06,1.0335189131377308e-06,0.3546798527240753,0.35467982292175293,2.9802322387695312e-08,8.402598049706577e-08,1.8741321955247678e-06,1.0000003994943525
nlp,302,46,ok,ok,1.3870022296905518,1.3870007991790771,1.430511474609375e-06,1.031369268186779e-06,0.6171581149101257,0.617158055305481,5.960464477539063e-08,9.657921258002191e-08,1.1455372948647898e-06,1.0000002303447593
nlp,302,47,ok,ok,1.3940503597259521,1.394049048423767,1.3113021850585938e-06,9.406419042970404e-07,0.361780047416687,0.361780047416687,0.0,0.0,2.267388554691505e-06,1.0000003328861515
nlp,302,48,ok,ok,1.3927421569824219,1.3927407264709473,1.430511474609375e-06,1.0271186719218623e-06,0.36087989807128906,0.36087989807128906,0.0,0.0,2.089859917649336e-06,1.0000003593952562
nlp,302,49,ok,ok,1.3952547311782837,1.3952534198760986,1.3113021850585938e-06,9.398299505863043e-07,0.621501088142395,0.6215011477470398,5.960464477539063e-08,9.590431971277807e-08,1.2051166911304075e-06,1.0000000495628054
nlp,302,50,ok,ok,1.390954613685608,1.3909531831741333,1.430511474609375e-06,1.0284386424507077e-06,0.36042967438697815,0.36042967438697815,0.0,0.0,2.4008024362952104e-06,1.0000002050163277
transformer,300,1,ok,ok,1.0933735370635986,1.0933735370635986,0.0,0.0,0.20492488145828247,0.20492489635944366,1.4901161193847656e-08,7.271523108500505e-08,3.03619863631931e-07,1.0000002500180734
transformer,300,2,ok,ok,1.092772126197815,1.0927720069885254,1.1920928955078125e-07,1.0908888202113772e-07,0.20384593307971954,0.20384590327739716,2.9802322387695312e-08,1.4620023042618318e-07,6.144375061700246e-07,0.9999999682502299
transformer,300,3,ok,ok,1.1074411869049072,1.1074411869049072,0.0,0.0,0.5745058059692383,0.5745058059692383,0.0,0.0,4.667513338812878e-07,0.999999843775678
transformer,300,4,ok,ok,1.1043287515640259,1.1043287515640259,0.0,0.0,0.2227131426334381,0.2227131426334381,0.0,0.0,9.935924409224187e-07,0.9999999987414577
transformer,300,5,ok,ok,1.0942186117172241,1.0942184925079346,1.1920928955078125e-07,1.0894467364588035e-07,0.5635322332382202,0.563532292842865,5.960464477539063e-08,1.057697057158901e-07,8.909397210261678e-07,1.000000170251293
transformer,300,6,ok,ok,1.100677728652954,1.1006776094436646,1.1920928955078125e-07,1.0830535264547738e-07,0.4305412471294403,0.4305412769317627,2.9802322387695312e-08,6.922059273870445e-08,3.074864417174221e-07,1.0000000209032232
transformer,300,7,ok,ok,1.0987658500671387,1.0987658500671387,0.0,0.0,0.8579957485198975,0.8579957485198975,0.0,0.0,2.447006876943279e-07,1.0000001907827358
transformer,300,8,ok,ok,1.1077299118041992,1.1077297925949097,1.1920928955078125e-07,1.0761584415159542e-07,0.43642234802246094,0.43642231822013855,2.9802322387695312e-08,6.828780084873542e-08,6.755201596671918e-07,0.999999952927631
transformer,300,9,ok,ok,1.1045384407043457,1.1045383214950562,1.1920928955078125e-07,1.0792679109906169e-07,0.22304847836494446,0.22304847836494446,0.0,0.0,2.05682362159141e-06,0.9999998207648334
transformer,300,10,ok,ok,1.1041537523269653,1.1041537523269653,0.0,0.0,0.22244751453399658,0.2224474996328354,1.4901161193847656e-08,6.6987312602993e-08,1.0322313794303752e-06,1.00000008597668
transformer,300,11,ok,ok,1.0968071222305298,1.0968071222305298,0.0,0.0,0.21152198314666748,0.2115219682455063,1.4901161193847656e-08,7.044734061289186e-08,2.25674711343645e-06,0.9999999235724519
transformer,300,12,ok,ok,1.1032856702804565,1.103285551071167,1.1920928955078125e-07,1.0804934094764243e-07,0.4328305423259735,0.4328305423259735,0.0,0.0,7.832387874934486e-07,1.000000068148006
transformer,300,13,ok,ok,1.1093804836273193,1.1093804836273193,0.0,0.0,0.5714457631111145,0.5714458227157593,5.960464477539063e-08,1.0430497941541231e-07,7.873171460576856e-07,1.000000059459039
transformer,300,14,ok,ok,1.1061540842056274,1.106153964996338,1.1920928955078125e-07,1.0776915373086572e-07,0.5695257782936096,0.5695257782936096,0.0,0.0,3.794125366269325e-07,0.9999999277077745
transformer,300,15,ok,ok,1.099113941192627,1.099113941192627,0.0,0.0,0.2154034674167633,0.2154034674167633,0.0,0.0,6.216670717245934e-07,1.0000000187159424
transformer,300,16,ok,ok,1.1039049625396729,1.1039049625396729,0.0,0.0,0.4334336221218109,0.4334336519241333,2.9802322387695312e-08,6.875867218752966e-08,3.5638635442827107e-07,1.0000000955699218
transformer,300,17,ok,ok,1.100764274597168,1.1007641553878784,1.1920928955078125e-07,1.0829683729916351e-07,0.21678145229816437,0.21678148210048676,2.9802322387695312e-08,1.374763291538009e-07,7.135716949651217e-07,1.0000002645930428
transformer,300,18,ok,ok,1.0973021984100342,1.0973021984100342,0.0,0.0,0.21172590553760529,0.21172592043876648,1.4901161193847656e-08,7.03794847743134e-08,1.7800530508237642e-06,1.000000015694034
transformer,300,19,ok,ok,1.1024938821792603,1.1024938821792603,0.0,0.0,0.5672875642776489,0.5672875642776489,0.0,0.0,1.9284931592114347e-07,1.0000001057237162
transformer,300,20,ok,ok,1.0920902490615845,1.092090129852295,1.1920928955078125e-07,1.0915699472018532e-07,0.8548322319984436,0.8548321723937988,5.960464477539063e-08,6.972671659331997e-08,5.122375958910746e-07,1.0000000751034996
transformer,300,21,ok,ok,1.1058045625686646,1.105804443359375,1.1920928955078125e-07,1.0780321730077777e-07,0.5729638338088989,0.5729638934135437,5.960464477539063e-08,1.0402862285140582e-07,9.269441194717806e-07,0.9999999050507524
transformer,300,22,ok,ok,1.0961918830871582,1.096191644668579,2.384185791015625e-07,2.1749712142559795e-07,0.21005816757678986,0.21005816757678986,0.0,0.0,1.6417163690424512e-06,0.9999998729481003
transformer,300,23,ok,ok,1.0944569110870361,1.0944567918777466,1.1920928955078125e-07,1.0892095279692668e-07,0.4230389893054962,0.4230389893054962,0.0,0.0,5.30942027444339e-07,0.9999998990793797
transformer,300,24,ok,ok,1.1042121648788452,1.1042120456695557,1.1920928955078125e-07,1.0795868162153508e-07,0.5678825378417969,0.5678825378417969,0.0,0.0,6.262450140819333e-07,0.999999938498726
transformer,300,25,ok,ok,1.095537543296814,1.095537543296814,0.0,0.0,0.20876508951187134,0.20876508951187134,0.0,0.0,2.0030977193753375e-06,0.9999999621869002
transformer,300,26,ok,ok,1.0899066925048828,1.0899066925048828,0.0,0.0,0.562614381313324,0.562614381313324,0.0,0.0,6.826008375580473e-07,0.9999999143617122
transformer,300,27,ok,ok,1.0938433408737183,1.0938432216644287,1.1920928955078125e-07,1.0898204989350818e-07,0.20586344599723816,0.20586341619491577,2.9802322387695312e-08,1.4476743184457884e-07,1.458715999827767e-06,0.999999820743332
transformer,300,28,ok,ok,1.093303918838501,1.0933037996292114,1.1920928955078125e-07,1.0903582022959018e-07,0.424204558134079,0.424204558134079,0.0,0.0,1.0416691076449205e-06,0.9999999346655678
transformer,300,29,ok,ok,1.1008514165878296,1.10085129737854,1.1920928955078125e-07,1.0828826465998405e-07,0.21718570590019226,0.21718569099903107,1.4901161193847656e-08,6.861022981270916e-08,4.813443883191905e-07,0.9999998837357693
transformer,300,30,ok,ok,1.1002956628799438,1.1002955436706543,1.1920928955078125e-07,1.083429605082325e-07,0.2160409539937973,0.2160409390926361,1.4901161193847656e-08,6.897377982452105e-08,1.2155551984427962e-06,1.0000000875410555
transformer,300,31,ok,ok,1.0999836921691895,1.0999835729599,1.1920928955078125e-07,1.0837368808231892e-07,0.21527548134326935,0.21527545154094696,2.9802322387695312e-08,1.3843807107867415e-07,1.2993787445374909e-06,0.9999999403461476
transformer,300,32,ok,ok,1.1030232906341553,1.1030232906341553,0.0,0.0,0.22240591049194336,0.22240592539310455,1.4901161193847656e-08,6.699983899938688e-08,8.412471066505457e-07,1.0000000725208549
transformer,300,33,ok,ok,1.0856083631515503,1.0856082439422607,1.1920928955078125e-07,1.0980874281837096e-07,0.5596756339073181,0.5596756339073181,0.0,0.0,9.605812866209557e-07,1.000000067955949
transformer,300,34,ok,ok,1.1035192012786865,1.1035192012786865,0.0,0.0,0.22331875562667847,0.22331877052783966,1.4901161193847656e-08,6.672596825885725e-08,1.0271713825060207e-06,0.9999999059860069
transformer,300,35,ok,ok,1.0931215286254883,1.0931216478347778,1.1920928955078125e-07,1.0905400125128561e-07,0.2056741565465927,0.2056741565465927,0.0,0.0,2.848163742362116e-07,1.0000001445226194
transformer,300,36,ok,ok,1.0899410247802734,1.0899410247802734,0.0,0.0,0.42117568850517273,0.42117568850517273,0.0,0.0,2.4917858452123566e-07,0.9999999761873385
transformer,300,37,ok,ok,1.1075170040130615,1.1075167655944824,2.384185791015625e-07,2.1527306419464303e-07,0.5703072547912598,0.5703072547912598,0.0,0.0,1.840863758331414e-07,1.000000063266625
transformer,300,38,ok,ok,1.0987541675567627,1.0987541675567627,0.0,0.0,0.21397598087787628,0.21397598087787628,0.0,0.0,8.973109796172754e-07,0.999999996291959
transformer,300,39,ok,ok,1.1157586574554443,1.1157585382461548,1.1920928955078125e-07,1.0684146500162079e-07,0.5787227749824524,0.5787227749824524,0.0,0.0,1.0478290339587986e-06,0.9999999954841235
transformer,300,40,ok,ok,1.1122865676879883,1.1122865676879883,0.0,0.0,0.5770213603973389,0.5770214200019836,5.960464477539063e-08,1.0329710944731605e-07,6.507192438640327e-07,0.9999999498813962
transformer,300,41,ok,ok,1.1019247770309448,1.1019246578216553,1.1920928955078125e-07,1.0818278346729066e-07,0.5664513111114502,0.5664513111114502,0.0,0.0,2.4453762019842656e-07,1.0000000260082829
transformer,300,42,ok,ok,1.0986278057098389,1.0986276865005493,1.1920928955078125e-07,1.0850743894449172e-07,0.5644416809082031,0.5644417405128479,5.960464477539063e-08,1.0559928597986792e-07,8.370913048007294e-08,0.9999998285484678
transformer,300,43,ok,ok,1.1079744100570679,1.1079742908477783,1.1920928955078125e-07,1.0759209641370797e-07,0.5740955471992493,0.5740955471992493,0.0,0.0,6.737872610126347e-07,1.00000000785986
transformer,300,44,ok,ok,1.1029211282730103,1.1029211282730103,0.0,0.0,0.43032771348953247,0.43032771348953247,0.0,0.0,5.192942247572338e-07,1.000000073463516
transformer,300,45,ok,ok,1.0974109172821045,1.097410798072815,1.1920928955078125e-07,1.0862775982402303e-07,0.21093399822711945,0.21093399822711945,0.0,0.0,1.1686289394144166e-06,1.0000000948997096
transformer,300,46,ok,ok,1.1042400598526,1.1042400598526,0.0,0.0,0.5718711018562317,0.5718710422515869,5.960464477539063e-08,1.0422741170505101e-07,9.973591748301007e-07,1.0000000388838948
transformer,300,47,ok,ok,1.1003118753433228,1.1003118753433228,0.0,0.0,0.5673343539237976,0.5673343539237976,0.0,0.0,1.0894300942307688e-07,0.9999999273920249
transformer,300,48,ok,ok,1.0976223945617676,1.0976223945617676,0.0,0.0,0.2124035507440567,0.2124035507440567,0.0,0.0,8.153962892116178e-07,0.9999999475522021
transformer,300,49,ok,ok,1.100429892539978,1.100429892539978,0.0,0.0,0.21786902844905853,0.21786902844905853,0.0,0.0,1.8179833017487222e-06,1.0000000572339176
transformer,300,50,ok,ok,1.0960710048675537,1.0960708856582642,1.1920928955078125e-07,1.0876055385224443e-07,0.42690330743789673,0.42690330743789673,0.0,0.0,9.265972563165571e-07,0.9999999636048431
transformer,301,1,ok,ok,1.0949904918670654,1.0949904918670654,0.0,0.0,0.5591487288475037,0.5591487288475037,0.0,0.0,3.7488157659037384e-07,0.9999999871733228
transformer,301,2,ok,ok,1.101122260093689,1.101122260093689,0.0,0.0,0.21479320526123047,0.21479319036006927,1.4901161193847656e-08,6.937445332930776e-08,2.056031137487388e-07,1.0000000115014949
transformer,301,3,ok,ok,1.098464012145996,1.098464012145996,0.0,0.0,0.20989394187927246,0.20989395678043365,1.4901161193847656e-08,7.09937600034645e-08,1.3656047523238791e-06,1.0000000032520076
transformer,301,4,ok,ok,1.1019644737243652,1.1019643545150757,1.1920928955078125e-07,1.0817888633730955e-07,0.4272380471229553,0.4272380471229553,0.0,0.0,2.567330574381157e-07,1.0000001802573282
transformer,301,5,ok,ok,1.0949513912200928,1.0949513912200928,0.0,0.0,0.41797006130218506,0.41797006130218506,0.0,0.0,3.5265820185833445e-07,1.000000206067677
transformer,301,6,ok,ok,1.0938234329223633,1.0938234329223633,0.0,0.0,0.8466217517852783,0.8466216921806335,5.960464477539063e-08,7.040292155227741e-08,1.6764458579057655e-07,1.000000100329773
transformer,301,7,ok,ok,1.102183222770691,1.1021831035614014,1.1920928955078125e-07,1.081574161972004e-07,0.21677511930465698,0.21677513420581818,1.4901161193847656e-08,6.874017745826732e-08,1.5901533484947685e-06,0.9999999537912175
transformer,301,8,ok,ok,1.1006609201431274,1.1006609201431274,0.0,0.0,0.5590872764587402,0.5590872764587402,0.0,0.0,6.869419065462954e-07,0.9999999631030781
transformer,301,9,ok,ok,1.0972139835357666,1.0972139835357666,0.0,0.0,0.20778703689575195,0.20778702199459076,1.4901161193847656e-08,7.171362283453545e-08,4.6963831449631513e-07,1.0000002657292846
transformer,301,10,ok,ok,1.1077139377593994,1.1077138185501099,1.1920928955078125e-07,1.076173960507429e-07,0.5610007047653198,0.5610007643699646,5.960464477539063e-08,1.0624699387411708e-07,1.857915983415248e-07,1.0000000168024885
transformer,301,11,ok,ok,1.1007006168365479,1.1007006168365479,0.0,0.0,0.421823650598526,0.421823650598526,0.0,0.0,2.0035422472542783e-07,0.9999999086488858
transformer,301,12,ok,ok,1.0963850021362305,1.096384882926941,1.1920928955078125e-07,1.0872940556329226e-07,0.5532313585281372,0.553231418132782,5.960464477539063e-08,1.0773908137134181e-07,3.8827732032154165e-07,0.9999999555209325
transformer,301,13,ok,ok,1.1012322902679443,1.1012322902679443,0.0,0.0,0.42203256487846375,0.42203256487846375,0.0,0.0,2.49150715189595e-07,1.0000002417745293
transformer,301,14,ok,ok,1.0982587337493896,1.0982586145401,1.1920928955078125e-07,1.0854390307810971e-07,0.20934292674064636,0.20934291183948517,1.4901161193847656e-08,7.118062896057918e-08,1.4701529432060075e-06,0.9999999615632408
transformer,301,15,ok,ok,1.0934937000274658,1.0934937000274658,0.0,0.0,0.4167114496231079,0.4167114496231079,0.0,0.0,2.621931913674764e-07,0.9999999991643982
transformer,301,16,ok,ok,1.0906397104263306,1.0906397104263306,0.0,0.0,0.5558299422264099,0.5558299422264099,0.0,0.0,5.435044087516708e-07,1.0000003079795
transformer,301,17,ok,ok,1.1109117269515991,1.1109116077423096,1.1920928955078125e-07,1.0730761649073404e-07,0.5666527152061462,0.5666526556015015,5.960464477539063e-08,1.0518725698456535e-07,3.7778298529434703e-07,1.0000000215839295
transformer,301,18,ok,ok,1.0978431701660156,1.0978431701660156,0.0,0.0,0.20884117484092712,0.20884117484092712,0.0,0.0,1.0226493560847891e-06,1.0000002274834288
transformer,301,19,ok,ok,1.095466136932373,1.095466136932373,0.0,0.0,0.5573492050170898,0.5573492050170898,0.0,0.0,2.6851946299333717e-07,1.000000081657632
transformer,301,20,ok,ok,1.0883142948150635,1.0883142948150635,0.0,0.0,0.5538930892944336,0.5538931488990784,5.960464477539063e-08,1.0761036653704998e-07,2.2254235409582295e-07,0.9999999089788644
transformer,301,21,ok,ok,1.1078838109970093,1.1078836917877197,1.1920928955078125e-07,1.0760089493816338e-07,0.5607417225837708,0.5607417225837708,0.0,0.0,1.0814719578608372e-06,0.999999926236685
transformer,301,22,ok,ok,1.091907262802124,1.0919071435928345,1.1920928955078125e-07,1.0917528769325936e-07,0.4150872528553009,0.4150872528553009,0.0,0.0,1.1612038631756572e-06,1.0000000657239205
transformer,301,23,ok,ok,1.1039767265319824,1.1039767265319824,0.0,0.0,0.5608795285224915,0.5608795285224915,0.0,0.0,2.1320574287438764e-07,0.9999998747501594
transformer,301,24,ok,ok,1.0920214653015137,1.0920213460922241,1.1920928955078125e-07,1.0916387025219038e-07,0.5550686717033386,0.5550686717033386,0.0,0.0,3.824118154228964e-07,1.0000001113791332
transformer,301,25,ok,ok,1.0985209941864014,1.0985209941864014,0.0,0.0,0.41960224509239197,0.41960224509239197,0.0,0.0,1.0232001654992834e-06,1.0000001267354286
transformer,301,26,ok,ok,1.1091539859771729,1.1091538667678833,1.1920928955078125e-07,1.0747767312557325e-07,0.4326927065849304,0.4326927363872528,2.9802322387695312e-08,6.88764101670122e-08,1.08068924353456e-06,1.000000017751771
transformer,301,27,ok,ok,1.0976184606552124,1.0976183414459229,1.1920928955078125e-07,1.0860721992560189e-07,0.41894471645355225,0.41894468665122986,2.9802322387695312e-08,7.113664695422756e-08,8.979867590798366e-07,1.0000000511217528
transformer,301,28,ok,ok,1.1002975702285767,1.100297451019287,1.1920928955078125e-07,1.0834277269740459e-07,0.21310357749462128,0.21310356259346008,1.4901161193847656e-08,6.992450041916242e-08,9.851401412981555e-07,1.0000001064947148
transformer,301,29,ok,ok,1.0941593647003174,1.0941593647003174,0.0,0.0,0.20457886159420013,0.20457886159420013,0.0,0.0,1.0981075850635184e-06,0.9999997832616128
transformer,301,30,ok,ok,1.0875988006591797,1.0875988006591797,0.0,0.0,0.5523372292518616,0.5523372888565063,5.960464477539063e-08,1.0791349050285744e-07,7.017695376318001e-07,0.9999999894132183
transformer,301,31,ok,ok,1.0908046960830688,1.0908046960830688,0.0,0.0,0.4142829477787018,0.4142829477787018,0.0,0.0,1.353529577566417e-06,1.0000000208407798
transformer,301,32,ok,ok,1.106798529624939,1.106798529624939,0.0,0.0,0.5601508617401123,0.5601509213447571,5.960464477539063e-08,1.0640818840804093e-07,6.056350128788518e-07,1.0000004595371972
transformer,301,33,ok,ok,1.100092887878418,1.100092887878418,0.0,0.0,0.5558165311813354,0.5558165311813354,0.0,0.0,4.823078111782077e-07,1.0000001165630499
transformer,301,34,ok,ok,1.0895904302597046,1.089590311050415,1.1920928955078125e-07,1.0940743075576355e-07,0.4130808413028717,0.4130808413028717,0.0,0.0,7.977457884550911e-07,0.999999997997937
transformer,301,35,ok,ok,1.0804133415222168,1.0804133415222168,0.0,0.0,0.5485692620277405,0.5485692620277405,0.0,0.0,4.2448447634352844e-07,1.0000000656461956
transformer,301,36,ok,ok,1.0825955867767334,1.0825955867767334,0.0,0.0,0.5489469766616821,0.5489469766616821,0.0,0.0,3.911191911360065e-07,1.0000000786404186
transformer,301,37,ok,ok,1.0947935581207275,1.094793438911438,1.1920928955078125e-07,1.0888745980147202e-07,0.41649261116981506,0.41649261116981506,0.0,0.0,3.8906646987533145e-07,1.0000000107739526
transformer,301,38,ok,ok,1.1050822734832764,1.1050822734832764,0.0,0.0,0.22115688025951385,0.22115686535835266,1.4901161193847656e-08,6.737823926780877e-08,8.449729798507678e-07,0.9999999479716567
transformer,301,39,ok,ok,1.1189584732055664,1.1189582347869873,2.384185791015625e-07,2.1307187425691183e-07,0.5713344216346741,0.5713344812393188,5.960464477539063e-08,1.0432530633561326e-07,3.6705736717708244e-07,1.0000002949197084
transformer,301,40,ok,ok,1.103339433670044,1.1033393144607544,1.1920928955078125e-07,1.0804407593251221e-07,0.21858394145965576,0.21858394145965576,0.0,0.0,1.734003447705438e-06,1.0000000664752966
transformer,301,41,ok,ok,1.1150636672973633,1.1150636672973633,0.0,0.0,0.8489011526107788,0.848901093006134,5.960464477539063e-08,7.021388131242102e-08,5.622890316288368e-07,1.0000000742147994
transformer,301,42,ok,ok,1.0943135023117065,1.0943135023117065,0.0,0.0,0.41714808344841003,0.41714808344841003,0.0,0.0,4.639119883537782e-07,1.0000000240215539
transformer,301,43,ok,ok,1.1019537448883057,1.1019536256790161,1.1920928955078125e-07,1.0817993958799453e-07,0.2162678837776184,0.2162678986787796,1.4901161193847656e-08,6.8901400923954e-08,6.375493174237752e-07,1.0000000316526036
transformer,301,44,ok,ok,1.0933748483657837,1.0933747291564941,1.1920928955078125e-07,1.0902874684647979e-07,0.4163439869880676,0.41634395718574524,2.9802322387695312e-08,7.158100829867262e-08,1.1698066470960693e-07,1.0000001724096255
transformer,301,45,ok,ok,1.0913431644439697,1.0913430452346802,1.1920928955078125e-07,1.0923171870647799e-07,0.4138759672641754,0.4138759970664978,2.9802322387695312e-08,7.200785404065592e-08,1.0555008166062108e-06,1.0000000992666664
transformer,301,46,ok,ok,1.1019521951675415,1.101952075958252,1.1920928955078125e-07,1.0818009172589978e-07,0.2159869521856308,0.215986967086792,1.4901161193847656e-08,6.899102012882003e-08,1.0783477489724702e-06,1.0000000371260194
transformer,301,47,ok,ok,1.0913739204406738,1.0913739204406738,0.0,0.0,0.19936393201351166,0.19936390221118927,2.9802322387695312e-08,1.494870315141833e-07,9.632553673645587e-07,0.9999999318885006
transformer,301,48,ok,ok,1.0910851955413818,1.0910851955413818,0.0,0.0,0.19831277430057526,0.19831278920173645,1.4901161193847656e-08,7.513968843779028e-08,2.3129407557034092e-06,0.9999999416803826
transformer,301,49,ok,ok,1.0998249053955078,1.0998249053955078,0.0,0.0,0.5560811758041382,0.5560811161994934,5.960464477539063e-08,1.0718694926005634e-07,5.167115071413412e-07,1.0000000917520266
transformer,301,50,ok,ok,1.0809152126312256,1.0809152126312256,0.0,0.0,0.5488489866256714,0.5488489866256714,0.0,0.0,7.203277155487458e-07,1.0000000016862187
transformer,302,1,ok,ok,1.0906175374984741,1.0906174182891846,1.1920928955078125e-07,1.093043944848063e-07,0.42375448346138,0.42375448346138,0.0,0.0,8.897821983674362e-07,0.9999999223871405
transformer,302,2,ok,ok,1.1037492752075195,1.1037492752075195,0.0,0.0,0.22364471852779388,0.2236447036266327,1.4901161193847656e-08,6.662871939001674e-08,2.051346631265917e-06,0.9999999651590694
transformer,302,3,ok,ok,1.0950411558151245,1.095041036605835,1.1920928955078125e-07,1.0886283946290994e-07,0.209639772772789,0.20963972806930542,4.470348358154297e-08,2.132395155283503e-07,1.7779995279604698e-06,1.0000001061291124
transformer,302,4,ok,ok,1.0981076955795288,1.0981075763702393,1.1920928955078125e-07,1.085588326451608e-07,0.2130744457244873,0.2130744308233261,1.4901161193847656e-08,6.993406057296696e-08,1.3339042373245526e-06,1.0000001150414697
transformer,302,5,ok,ok,1.0888015031814575,1.0888015031814575,0.0,0.0,0.42215707898139954,0.42215707898139954,0.0,0.0,2.481866928692985e-07,0.999999807610614
transformer,302,6,ok,ok,1.0972267389297485,1.097226619720459,1.1920928955078125e-07,1.0864599386910657e-07,0.21227560937404633,0.21227560937404633,0.0,0.0,3.29620344116486e-07,0.999999992099959
transformer,302,7,ok,ok,1.0966578722000122,1.0966578722000122,0.0,0.0,0.21072201430797577,0.21072198450565338,2.9802322387695312e-08,1.4142956295082883e-07,5.110713892924543e-07,0.9999999589239752
transformer,302,8,ok,ok,1.0888593196868896,1.0888593196868896,0.0,0.0,0.8512595891952515,0.8512595891952515,0.0,0.0,2.3261180949857515e-07,1.000000050559531
transformer,302,9,ok,ok,1.0929923057556152,1.0929923057556152,0.0,0.0,0.5646327137947083,0.5646326541900635,5.960464477539063e-08,1.0556356958988026e-07,7.425300892862978e-07,0.9999997975008859
transformer,302,10,ok,ok,1.0843888521194458,1.0843888521194458,0.0,0.0,0.4187389016151428,0.4187389016151428,0.0,0.0,5.126325924502706e-07,0.999999960284492
transformer,302,11,ok,ok,1.1104592084884644,1.1104590892791748,1.1920928955078125e-07,1.0735134495669286e-07,0.4387907087802887,0.4387907087802887,0.0,0.0,5.469494851481205e-07,1.0000001182095306
transformer,302,12,ok,ok,1.1044209003448486,1.1044209003448486,0.0,0.0,0.43676504492759705,0.43676504492759705,0.0,0.0,8.864457390313359e-07,1.0000000360498098
